  Vessel_5,311980,10,31, 15, 28, 303.6444444, -70.87008 ,  42.81287,10.0,      17.2,      95.0,    1013.0,  1.50,190.00,  2019,     0
  Vessel_5,311980,10,31, 16, 29, 303.6868056, -70.87006 ,  42.81293,10.0,      18.3,      96.0,    1012.0,  1.00,209.00,  2019,     0
  Vessel_5,311980,10,31, 17, 29, 303.7284722, -70.87003 ,  42.81293,10.0,      19.5,      96.0,    1010.0,  1.60,195.00,  2019,     0
  Vessel_5,311980,10,31, 18, 29, 303.7701389, -70.87003 ,  42.81288,10.0,      20.1,      96.5,    1009.0,  2.70,208.00,  2019,     0
  Vessel_5,311980,10,31, 19, 29, 303.8118056, -70.87006 ,  42.81287,10.0,      20.3,      96.2,    1008.0,  2.80,204.00,  2019,     0
  Vessel_5,311980,10,31, 20, 28, 303.8527778, -70.87010 ,  42.81293,10.0,      20.2,      95.9,    1008.0,  2.60,205.00,  2019,     0
  Vessel_5,311980,10,31, 21, 28, 303.8944444, -70.87012 ,  42.81291,10.0,      20.8,      88.3,    1007.0,  3.10,193.00,  2019,     0
  Vessel_5,311980,10,31, 22, 28, 303.9361111, -70.87016 ,  42.81298,10.0,      21.0,      83.2,    1006.0,  2.90,190.00,  2019,     0
  Vessel_5,311980,10,31, 23, 28, 303.9777778, -70.87012 ,  42.81291,10.0,      21.4,      81.8,    1005.0,  3.50,182.00,  2019,     0
  Vessel_5,311980,11, 1,  0, 29, 304.0201389, -70.87018 ,  42.81294,10.0,      21.4,      81.8,    1005.0,  3.90,187.00,  2019,     0
  Vessel_5,311980,11, 1,  2, 12, 304.0916667, -70.87012 ,  42.81302,10.0,      21.4,      82.3,    1003.0,  3.80,190.00,  2019,     0
  Vessel_5,311980,11, 1,  3, 12, 304.1333333, -70.87006 ,  42.81294,10.0,      21.2,      85.2,    1002.0,  3.90,184.00,  2019,     0
  Vessel_5,311980,11, 1,  4, 11, 304.1743056, -70.87014 ,  42.81297,10.0,      21.6,      84.1,    1001.0,  4.00,188.00,  2019,     0
  Vessel_5,311980,11, 1,  5, 11, 304.2159722, -70.87012 ,  42.81293,10.0,      21.4,      86.2,    1000.0,  3.90,188.00,  2019,     0
  Vessel_5,311980,11, 1,  6, 13, 304.2590278, -70.87018 ,  42.81297,10.0,      21.2,      88.2,     999.0,  4.30,196.00,  2019,     0
  Vessel_5,311980,11, 1,  7, 13, 304.3006944, -70.87014 ,  42.81294,10.0,      21.6,      83.9,     997.0,  4.00,189.00,  2019,     0
  Vessel_5,311980,11, 1,  8, 12, 304.3416667, -70.87010 ,  42.81289,10.0,      21.5,      85.7,     995.0,  4.00,193.00,  2019,     0
  Vessel_5,311980,11, 1,  9, 12, 304.3833333, -70.87006 ,  42.81294,10.0,      21.3,      82.9,     995.0,  5.60,218.00,  2019,     0
  Vessel_5,311980,11, 1, 10, 12, 304.4250000, -70.87001 ,  42.81286,10.0,      16.0,      78.1,     998.0,  6.30,246.00,  2019,     0
  Vessel_5,311980,11, 1, 11, 12, 304.4666667, -70.87018 ,  42.81278,10.0,      13.3,      81.8,    1000.0,  5.50,244.00,  2019,     0
